CAM.x	participantCAM.x	id	text	value	comment	date.x	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	date.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
ee1a72b1-4d8b-4d7d-bc73-4fee97916be7	20629	1918dcf5-267a-4e58-9f53-995179111087	Preiserhöhungen	-1		2022-12-30T21:04:47Z	1004	365	1	1	1	TRUE	ee1a72b1-4d8b-4d7d-bc73-4fee97916be7	20629	0b74f106-1b05-4bad-9733-4a15cc5fca48	2022-12-30T21:06:01Z	6dc7d9a0-8240-4260-96bc-fe39563f605c	3	0	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	Stärkung der Grundrechte	3		2022-12-30T19:40:26Z	963	242	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	1a8afb58-3b82-481e-9649-87d16b6a0ec5	2022-12-30T19:43:59Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	Stärkung der Grundrechte	3		2022-12-30T19:40:26Z	963	242	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	8be3636f-ed48-4df0-98fd-1621c9f03b33	2022-12-30T19:44:08Z	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	c608c1f5-76e6-419e-ab0f-d5dc2a71c02f	Fehlender Antrieb	-3	Ziele zu verwirklichen	2022-12-30T19:41:00Z	343	250	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	864ea998-6aed-41ca-9bf4-2b0751706dfe	2022-12-30T19:44:05Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	98065dec-b3c4-4dcf-92fb-1b054ae30394	Erhöhung der Steuerlast 	10	Des Staates	2022-12-30T19:42:54Z	472	513	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	b3c261a6-74d1-4ae2-942a-5ffa9a2d73b7	2022-12-30T19:44:02Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	8f09b43c-66e1-4187-a989-039c303d8948	Finanzielle Absicherung	2	Des Einzelnen	2022-12-30T19:43:34Z	866	525	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	0ff63c59-63cd-49e1-8d4f-397d7f0a1b11	2022-12-30T19:44:12Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	8f09b43c-66e1-4187-a989-039c303d8948	Finanzielle Absicherung	2	Des Einzelnen	2022-12-30T19:43:34Z	866	525	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	b31c0304-ee07-417e-a91a-dfe4cfa75afe	2022-12-30T19:44:14Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	8f09b43c-66e1-4187-a989-039c303d8948	Finanzielle Absicherung	2	Des Einzelnen	2022-12-30T19:43:34Z	866	525	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	a5258a71-9659-44b3-8c76-055a5e4c8146	2022-12-30T19:44:17Z	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	8f09b43c-66e1-4187-a989-039c303d8948	Finanzielle Absicherung	2	Des Einzelnen	2022-12-30T19:43:34Z	866	525	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	3ff28029-b05b-41af-978e-c5654d871448	2022-12-30T19:44:26Z	98065dec-b3c4-4dcf-92fb-1b054ae30394	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	8f09b43c-66e1-4187-a989-039c303d8948	Finanzielle Absicherung	2	Des Einzelnen	2022-12-30T19:43:34Z	866	525	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	fb8594e9-1488-470f-9b74-57f6b17dcdbb	2022-12-30T19:45:15Z	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	Gesellschaftlicher Fortschritt	3	Durch das bed. Grundeinkommen	2022-12-30T19:44:43Z	1000	400	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	f3ba7309-9c78-48fc-a31b-456ece00d801	2022-12-30T19:45:13Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	Gesellschaftlicher Fortschritt	3	Durch das bed. Grundeinkommen	2022-12-30T19:44:43Z	1000	400	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	b7de9ba6-5312-41ff-8166-93dcf4f6adbe	2022-12-30T19:45:17Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	Gesellschaftlicher Fortschritt	3	Durch das bed. Grundeinkommen	2022-12-30T19:44:43Z	1000	400	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	d9c08679-98d8-4e2f-80cc-71caf5beb313	2022-12-30T19:45:18Z	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	92dc1207-11fc-432b-bbc6-bcd93ca54222	Reduzierung von Stigmatisierung	2		2022-12-30T19:45:30Z	503	126	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	01b72f5c-28ab-425b-be7c-77815a4ed4a3	2022-12-30T19:45:56Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	92dc1207-11fc-432b-bbc6-bcd93ca54222	Reduzierung von Stigmatisierung	2		2022-12-30T19:45:30Z	503	126	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	5a36078b-aed3-413c-83d7-32f2c7dbe418	2022-12-30T19:45:58Z	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	92dc1207-11fc-432b-bbc6-bcd93ca54222	Reduzierung von Stigmatisierung	2		2022-12-30T19:45:30Z	503	126	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	d55014bd-aa29-412e-9f7a-95de6c3b61b5	2022-12-30T19:46:00Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	92dc1207-11fc-432b-bbc6-bcd93ca54222	Reduzierung von Stigmatisierung	2		2022-12-30T19:45:30Z	503	126	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	79ed9747-b8cb-46b4-9950-a644a51d40ec	2022-12-30T19:46:03Z	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	92dc1207-11fc-432b-bbc6-bcd93ca54222	Reduzierung von Stigmatisierung	2		2022-12-30T19:45:30Z	503	126	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	030e8c0f-d255-499b-835a-65ca87f6abb8	2022-12-30T19:46:06Z	8f09b43c-66e1-4187-a989-039c303d8948	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a053293a-7c71-4818-9690-71b898ce86ce	Weniger Budget	-1	Des Staates für andere Posten	2022-12-30T19:46:27Z	174	388	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	85ad2d2e-d228-47ef-853c-b53ad2fba6e3	2022-12-30T19:47:01Z	98065dec-b3c4-4dcf-92fb-1b054ae30394	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a053293a-7c71-4818-9690-71b898ce86ce	Weniger Budget	-1	Des Staates für andere Posten	2022-12-30T19:46:27Z	174	388	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	545c4b30-8773-4d77-8291-1b63beeee4ba	2022-12-30T19:47:47Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	bbf4bb9a-f659-4b39-b3dc-187a733f9074	Erhöhte Fürsorge	3	Des Staates gegenüber dem Einzelnen	2022-12-30T19:47:19Z	408	384	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	1938c662-8ffa-4dae-b828-784c0dc99be5	2022-12-30T19:47:45Z	4ccf4d07-2270-4a14-ad20-2c18265f7b95	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	bbf4bb9a-f659-4b39-b3dc-187a733f9074	Erhöhte Fürsorge	3	Des Staates gegenüber dem Einzelnen	2022-12-30T19:47:19Z	408	384	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	ece6ada2-5fba-401d-a321-529e7632e7a0	2022-12-30T19:47:50Z	98065dec-b3c4-4dcf-92fb-1b054ae30394	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	bbf4bb9a-f659-4b39-b3dc-187a733f9074	Erhöhte Fürsorge	3	Des Staates gegenüber dem Einzelnen	2022-12-30T19:47:19Z	408	384	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	1e82e627-d43e-42dc-9746-377a101511fc	2022-12-30T19:47:51Z	a053293a-7c71-4818-9690-71b898ce86ce	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	bbf4bb9a-f659-4b39-b3dc-187a733f9074	Erhöhte Fürsorge	3	Des Staates gegenüber dem Einzelnen	2022-12-30T19:47:19Z	408	384	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	1dce9ec4-2a1a-4fae-b799-9ec368e11c1e	2022-12-30T19:47:54Z	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	bbf4bb9a-f659-4b39-b3dc-187a733f9074	Erhöhte Fürsorge	3	Des Staates gegenüber dem Einzelnen	2022-12-30T19:47:19Z	408	384	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	a0c211a3-bf8b-4d10-89cc-a47b46973c37	2022-12-30T19:47:57Z	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	bbf4bb9a-f659-4b39-b3dc-187a733f9074	Erhöhte Fürsorge	3	Des Staates gegenüber dem Einzelnen	2022-12-30T19:47:19Z	408	384	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	ac76a07f-2346-4f63-a1b9-d762963d4a89	2022-12-30T19:47:59Z	8f09b43c-66e1-4187-a989-039c303d8948	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	bbf4bb9a-f659-4b39-b3dc-187a733f9074	Erhöhte Fürsorge	3	Des Staates gegenüber dem Einzelnen	2022-12-30T19:47:19Z	408	384	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	c47380b0-f26f-45e6-b485-43d2052c18b3	2022-12-30T19:48:02Z	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	bbf4bb9a-f659-4b39-b3dc-187a733f9074	Erhöhte Fürsorge	3	Des Staates gegenüber dem Einzelnen	2022-12-30T19:47:19Z	408	384	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	80d38d08-dc19-408b-b26e-4c5989860255	2022-12-30T19:48:05Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	4ccf4d07-2270-4a14-ad20-2c18265f7b95	Bedingungsloses Grundeinkommen	0		2022-12-30T19:40:13Z	670	405	1	0	0	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	1a8afb58-3b82-481e-9649-87d16b6a0ec5	2022-12-30T19:43:59Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	4ccf4d07-2270-4a14-ad20-2c18265f7b95	Bedingungsloses Grundeinkommen	0		2022-12-30T19:40:13Z	670	405	1	0	0	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	b3c261a6-74d1-4ae2-942a-5ffa9a2d73b7	2022-12-30T19:44:02Z	98065dec-b3c4-4dcf-92fb-1b054ae30394	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	4ccf4d07-2270-4a14-ad20-2c18265f7b95	Bedingungsloses Grundeinkommen	0		2022-12-30T19:40:13Z	670	405	1	0	0	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	864ea998-6aed-41ca-9bf4-2b0751706dfe	2022-12-30T19:44:05Z	c608c1f5-76e6-419e-ab0f-d5dc2a71c02f	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	4ccf4d07-2270-4a14-ad20-2c18265f7b95	Bedingungsloses Grundeinkommen	0		2022-12-30T19:40:13Z	670	405	1	0	0	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	0ff63c59-63cd-49e1-8d4f-397d7f0a1b11	2022-12-30T19:44:12Z	8f09b43c-66e1-4187-a989-039c303d8948	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	4ccf4d07-2270-4a14-ad20-2c18265f7b95	Bedingungsloses Grundeinkommen	0		2022-12-30T19:40:13Z	670	405	1	0	0	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	f3ba7309-9c78-48fc-a31b-456ece00d801	2022-12-30T19:45:13Z	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	4ccf4d07-2270-4a14-ad20-2c18265f7b95	Bedingungsloses Grundeinkommen	0		2022-12-30T19:40:13Z	670	405	1	0	0	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	01b72f5c-28ab-425b-be7c-77815a4ed4a3	2022-12-30T19:45:56Z	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	4ccf4d07-2270-4a14-ad20-2c18265f7b95	Bedingungsloses Grundeinkommen	0		2022-12-30T19:40:13Z	670	405	1	0	0	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	1938c662-8ffa-4dae-b828-784c0dc99be5	2022-12-30T19:47:45Z	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	4ccf4d07-2270-4a14-ad20-2c18265f7b95	Bedingungsloses Grundeinkommen	0		2022-12-30T19:40:13Z	670	405	1	0	0	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	545c4b30-8773-4d77-8291-1b63beeee4ba	2022-12-30T19:47:47Z	a053293a-7c71-4818-9690-71b898ce86ce	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	Stärkung der Grundrechte	3		2022-12-30T19:40:26Z	963	242	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	b31c0304-ee07-417e-a91a-dfe4cfa75afe	2022-12-30T19:44:14Z	8f09b43c-66e1-4187-a989-039c303d8948	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	Stärkung der Grundrechte	3		2022-12-30T19:40:26Z	963	242	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	b7de9ba6-5312-41ff-8166-93dcf4f6adbe	2022-12-30T19:45:17Z	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	Stärkung der Grundrechte	3		2022-12-30T19:40:26Z	963	242	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	d55014bd-aa29-412e-9f7a-95de6c3b61b5	2022-12-30T19:46:00Z	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	Stärkung der Grundrechte	3		2022-12-30T19:40:26Z	963	242	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	80d38d08-dc19-408b-b26e-4c5989860255	2022-12-30T19:48:05Z	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	Wahrung der Menschenwürde	3	Ethisch, moralisch und gesetzlich	2022-12-30T19:42:00Z	706	210	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	8be3636f-ed48-4df0-98fd-1621c9f03b33	2022-12-30T19:44:08Z	a9d5f434-c1cf-4ee9-8887-bbb07dc2b112	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	Wahrung der Menschenwürde	3	Ethisch, moralisch und gesetzlich	2022-12-30T19:42:00Z	706	210	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	a5258a71-9659-44b3-8c76-055a5e4c8146	2022-12-30T19:44:17Z	8f09b43c-66e1-4187-a989-039c303d8948	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	Wahrung der Menschenwürde	3	Ethisch, moralisch und gesetzlich	2022-12-30T19:42:00Z	706	210	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	d9c08679-98d8-4e2f-80cc-71caf5beb313	2022-12-30T19:45:18Z	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	Wahrung der Menschenwürde	3	Ethisch, moralisch und gesetzlich	2022-12-30T19:42:00Z	706	210	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	5a36078b-aed3-413c-83d7-32f2c7dbe418	2022-12-30T19:45:58Z	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	b2424ee5-bfeb-4b6e-8f0f-109e73fc9db1	Wahrung der Menschenwürde	3	Ethisch, moralisch und gesetzlich	2022-12-30T19:42:00Z	706	210	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	a0c211a3-bf8b-4d10-89cc-a47b46973c37	2022-12-30T19:47:57Z	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	98065dec-b3c4-4dcf-92fb-1b054ae30394	Erhöhung der Steuerlast 	10	Des Staates	2022-12-30T19:42:54Z	472	513	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	3ff28029-b05b-41af-978e-c5654d871448	2022-12-30T19:44:26Z	8f09b43c-66e1-4187-a989-039c303d8948	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	98065dec-b3c4-4dcf-92fb-1b054ae30394	Erhöhung der Steuerlast 	10	Des Staates	2022-12-30T19:42:54Z	472	513	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	85ad2d2e-d228-47ef-853c-b53ad2fba6e3	2022-12-30T19:47:01Z	a053293a-7c71-4818-9690-71b898ce86ce	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	98065dec-b3c4-4dcf-92fb-1b054ae30394	Erhöhung der Steuerlast 	10	Des Staates	2022-12-30T19:42:54Z	472	513	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	ece6ada2-5fba-401d-a321-529e7632e7a0	2022-12-30T19:47:50Z	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	8f09b43c-66e1-4187-a989-039c303d8948	Finanzielle Absicherung	2	Des Einzelnen	2022-12-30T19:43:34Z	866	525	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	030e8c0f-d255-499b-835a-65ca87f6abb8	2022-12-30T19:46:06Z	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	8f09b43c-66e1-4187-a989-039c303d8948	Finanzielle Absicherung	2	Des Einzelnen	2022-12-30T19:43:34Z	866	525	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	ac76a07f-2346-4f63-a1b9-d762963d4a89	2022-12-30T19:47:59Z	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	Gesellschaftlicher Fortschritt	3	Durch das bed. Grundeinkommen	2022-12-30T19:44:43Z	1000	400	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	fb8594e9-1488-470f-9b74-57f6b17dcdbb	2022-12-30T19:45:15Z	8f09b43c-66e1-4187-a989-039c303d8948	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	Gesellschaftlicher Fortschritt	3	Durch das bed. Grundeinkommen	2022-12-30T19:44:43Z	1000	400	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	79ed9747-b8cb-46b4-9950-a644a51d40ec	2022-12-30T19:46:03Z	92dc1207-11fc-432b-bbc6-bcd93ca54222	3	1	1	1	TRUE
91228334-0f71-4b56-904b-704424aa9172	21145	db1bfe3f-e4f9-4cc7-b3a4-a0425b825427	Gesellschaftlicher Fortschritt	3	Durch das bed. Grundeinkommen	2022-12-30T19:44:43Z	1000	400	1	1	1	TRUE	91228334-0f71-4b56-904b-704424aa9172	21145	c47380b0-f26f-45e6-b485-43d2052c18b3	2022-12-30T19:48:02Z	bbf4bb9a-f659-4b39-b3dc-187a733f9074	3	1	1	1	TRUE
